Local time,Open,High,Low,Close,Volume
03.01.2019 19:00:00.000 GMT-0300,1.26268,1.27443,1.26157,1.27170,259746.41830000002
04.01.2019 19:00:00.000 GMT-0300,1.27170,1.27170,1.27170,1.27170,0
05.01.2019 19:00:00.000 GMT-0300,1.27170,1.27170,1.27170,1.27170,0
06.01.2019 19:00:00.000 GMT-0300,1.27187,1.27867,1.27113,1.27750,188860.14720000004
07.01.2019 19:00:00.000 GMT-0300,1.27730,1.27970,1.27066,1.27133,204120.93970000002
08.01.2019 19:00:00.000 GMT-0300,1.27122,1.28033,1.27068,1.27882,276438.7178
09.01.2019 19:00:00.000 GMT-0300,1.27889,1.28008,1.27278,1.27418,240096.2998
10.01.2019 19:00:00.000 GMT-0300,1.27418,1.28655,1.27096,1.28347,244640.26860000007
11.01.2019 19:00:00.000 GMT-0300,1.28347,1.28347,1.28347,1.28347,0
12.01.2019 19:00:00.000 GMT-0300,1.28347,1.28347,1.28347,1.28347,0
13.01.2019 19:00:00.000 GMT-0300,1.28516,1.29304,1.28187,1.28582,233982.91290000002
14.01.2019 19:00:00.000 GMT-0300,1.28582,1.29156,1.26688,1.28589,272179.69099999993
15.01.2019 19:00:00.000 GMT-0300,1.28574,1.28971,1.28247,1.28774,225034.24980000005
16.01.2019 19:00:00.000 GMT-0300,1.28774,1.30006,1.28319,1.29844,221506.4891
17.01.2019 19:00:00.000 GMT-0300,1.29844,1.29931,1.28567,1.28696,204844.02850000001
18.01.2019 19:00:00.000 GMT-0300,1.28696,1.28696,1.28696,1.28696,0
19.01.2019 19:00:00.000 GMT-0300,1.28696,1.28696,1.28696,1.28696,0
20.01.2019 19:00:00.000 GMT-0300,1.28724,1.29105,1.28301,1.28906,164447.19049999997
21.01.2019 19:00:00.000 GMT-0300,1.28905,1.29751,1.28549,1.29539,212225.83049999998
22.01.2019 19:00:00.000 GMT-0300,1.29538,1.30807,1.29420,1.30673,231645.46859999996
23.01.2019 19:00:00.000 GMT-0300,1.30672,1.30938,1.30120,1.30620,228527.9929
24.01.2019 19:00:00.000 GMT-0300,1.30619,1.32172,1.30590,1.31984,271113.7083
25.01.2019 19:00:00.000 GMT-0300,1.31984,1.31984,1.31984,1.31984,0
26.01.2019 19:00:00.000 GMT-0300,1.31984,1.31984,1.31984,1.31984,0
27.01.2019 19:00:00.000 GMT-0300,1.31837,1.32109,1.31367,1.31534,202563.0591
28.01.2019 19:00:00.000 GMT-0300,1.31538,1.31995,1.30559,1.30661,278838.38850000006
29.01.2019 19:00:00.000 GMT-0300,1.30662,1.31451,1.30539,1.31155,249539.5
30.01.2019 19:00:00.000 GMT-0300,1.31155,1.31599,1.30972,1.31062,231094.73190000004
31.01.2019 19:00:00.000 GMT-0300,1.31062,1.31147,1.30430,1.30739,217059.84649999999
01.02.2019 19:00:00.000 GMT-0300,1.30739,1.30739,1.30739,1.30739,0
02.02.2019 19:00:00.000 GMT-0300,1.30739,1.30739,1.30739,1.30739,0
03.02.2019 19:00:00.000 GMT-0300,1.30618,1.31034,1.30286,1.30338,218299.486
04.02.2019 19:00:00.000 GMT-0300,1.30338,1.30516,1.29245,1.29487,193317.63150000005
05.02.2019 19:00:00.000 GMT-0300,1.29487,1.29791,1.29250,1.29285,197139.8523
06.02.2019 19:00:00.000 GMT-0300,1.29285,1.29961,1.28540,1.29518,214117.83839999995
07.02.2019 19:00:00.000 GMT-0300,1.29518,1.29759,1.29211,1.29441,175559.7385
08.02.2019 19:00:00.000 GMT-0300,1.29441,1.29441,1.29441,1.29441,0
09.02.2019 19:00:00.000 GMT-0300,1.29441,1.29441,1.29441,1.29441,0
10.02.2019 19:00:00.000 GMT-0300,1.29277,1.29386,1.28447,1.28579,209462.3301
11.02.2019 19:00:00.000 GMT-0300,1.28531,1.29092,1.28325,1.28913,204245.48
12.02.2019 19:00:00.000 GMT-0300,1.28913,1.29584,1.28448,1.28450,222267.94
13.02.2019 19:00:00.000 GMT-0300,1.28450,1.28774,1.27727,1.28004,220714.70840000003
14.02.2019 19:00:00.000 GMT-0300,1.27982,1.28977,1.27844,1.28865,210849.13059999997
15.02.2019 19:00:00.000 GMT-0300,1.28865,1.28865,1.28865,1.28865,0
16.02.2019 19:00:00.000 GMT-0300,1.28865,1.28865,1.28865,1.28865,0
17.02.2019 19:00:00.000 GMT-0300,1.29028,1.29385,1.28913,1.29208,220917.53879999998
18.02.2019 19:00:00.000 GMT-0300,1.29180,1.30728,1.28959,1.30610,212172.5294
19.02.2019 19:00:00.000 GMT-0300,1.30610,1.31088,1.30117,1.30490,234725.93950000004
20.02.2019 19:00:00.000 GMT-0300,1.30486,1.30950,1.30259,1.30359,243356.47279999996
21.02.2019 19:00:00.000 GMT-0300,1.30357,1.30799,1.29680,1.30494,215741.0992
22.02.2019 19:00:00.000 GMT-0300,1.30494,1.30494,1.30494,1.30494,0
23.02.2019 19:00:00.000 GMT-0300,1.30494,1.30494,1.30494,1.30494,0
24.02.2019 19:00:00.000 GMT-0300,1.30713,1.31140,1.30488,1.30957,229974.5188
25.02.2019 19:00:00.000 GMT-0300,1.30956,1.32878,1.30936,1.32502,307963.7408999999
26.02.2019 19:00:00.000 GMT-0300,1.32500,1.33499,1.32330,1.33067,285548.1105000001
27.02.2019 19:00:00.000 GMT-0300,1.33066,1.33192,1.32531,1.32613,255024.56990000003
28.02.2019 19:00:00.000 GMT-0300,1.32608,1.32864,1.31716,1.31983,237744.04050000003
01.03.2019 19:00:00.000 GMT-0300,1.31983,1.31983,1.31983,1.31983,0
02.03.2019 19:00:00.000 GMT-0300,1.31983,1.31983,1.31983,1.31983,0
03.03.2019 19:00:00.000 GMT-0300,1.32446,1.32541,1.31663,1.31787,221489.51159999997
04.03.2019 19:00:00.000 GMT-0300,1.31748,1.31985,1.30975,1.31773,219801.05899999998
05.03.2019 19:00:00.000 GMT-0300,1.31774,1.31809,1.31237,1.31687,205324.9777
06.03.2019 19:00:00.000 GMT-0300,1.31681,1.31847,1.30679,1.30802,234215.15279999995
07.03.2019 19:00:00.000 GMT-0300,1.30800,1.31083,1.29896,1.30111,227004.9881
08.03.2019 19:00:00.000 GMT-0300,1.30111,1.30111,1.30111,1.30111,0
09.03.2019 19:00:00.000 GMT-0300,1.30111,1.30111,1.30111,1.30111,0
10.03.2019 18:00:00.000 GMT-0300,1.29646,1.31700,1.29604,1.31486,258993.56799999997
11.03.2019 18:00:00.000 GMT-0300,1.31447,1.32889,1.30046,1.30710,277708.58919999993
12.03.2019 18:00:00.000 GMT-0300,1.30710,1.33808,1.30577,1.33370,257171.98020000002
13.03.2019 18:00:00.000 GMT-0300,1.33371,1.33385,1.32071,1.32399,278582.7814
14.03.2019 18:00:00.000 GMT-0300,1.32399,1.33000,1.32023,1.32884,247813.851
15.03.2019 18:00:00.000 GMT-0300,1.32884,1.32884,1.32884,1.32884,0
16.03.2019 18:00:00.000 GMT-0300,1.32884,1.32884,1.32884,1.32884,0
17.03.2019 18:00:00.000 GMT-0300,1.32950,1.32999,1.31841,1.32528,206435.21289999998
18.03.2019 18:00:00.000 GMT-0300,1.32529,1.33105,1.32406,1.32647,206354.89780000006
19.03.2019 18:00:00.000 GMT-0300,1.32646,1.32723,1.31459,1.31926,270094.7509
20.03.2019 18:00:00.000 GMT-0300,1.31904,1.32269,1.30039,1.31080,263903.2715
21.03.2019 18:00:00.000 GMT-0300,1.31014,1.32236,1.30806,1.32058,254903.78129999994
22.03.2019 18:00:00.000 GMT-0300,1.32058,1.32058,1.32058,1.32058,0
23.03.2019 18:00:00.000 GMT-0300,1.32058,1.32058,1.32058,1.32058,0
24.03.2019 18:00:00.000 GMT-0300,1.32127,1.32456,1.31596,1.31972,228258.36130000002
25.03.2019 18:00:00.000 GMT-0300,1.31918,1.32613,1.31570,1.32060,223024.55100000004
26.03.2019 18:00:00.000 GMT-0300,1.32029,1.32687,1.31660,1.31858,276567.85959999997
27.03.2019 18:00:00.000 GMT-0300,1.31855,1.32120,1.30340,1.30377,275046.5127
28.03.2019 18:00:00.000 GMT-0300,1.30376,1.31353,1.29776,1.30294,235704.8911
29.03.2019 18:00:00.000 GMT-0300,1.30294,1.30294,1.30294,1.30294,0
30.03.2019 18:00:00.000 GMT-0300,1.30294,1.30294,1.30294,1.30294,0
31.03.2019 18:00:00.000 GMT-0300,1.30368,1.31496,1.30054,1.31012,225601.26229999997
01.04.2019 18:00:00.000 GMT-0300,1.31003,1.31492,1.30131,1.31234,268973.9608
02.04.2019 18:00:00.000 GMT-0300,1.31302,1.31956,1.31207,1.31556,224327.5082
03.04.2019 18:00:00.000 GMT-0300,1.31518,1.31907,1.30596,1.30729,230794.44130000003
04.04.2019 18:00:00.000 GMT-0300,1.30729,1.31216,1.29866,1.30338,190830.6298
05.04.2019 18:00:00.000 GMT-0300,1.30338,1.30338,1.30338,1.30338,0
06.04.2019 18:00:00.000 GMT-0300,1.30338,1.30338,1.30338,1.30338,0
07.04.2019 18:00:00.000 GMT-0300,1.30337,1.30739,1.30197,1.30551,194007.17930000002
08.04.2019 18:00:00.000 GMT-0300,1.30536,1.31210,1.30302,1.30479,200309.52040000004
09.04.2019 18:00:00.000 GMT-0300,1.30414,1.31198,1.30407,1.30851,196987.99060000002
10.04.2019 18:00:00.000 GMT-0300,1.30851,1.31090,1.30501,1.30512,172407.49190000002
11.04.2019 18:00:00.000 GMT-0300,1.30512,1.31325,1.30502,1.30634,149707.57910000003
12.04.2019 18:00:00.000 GMT-0300,1.30634,1.30634,1.30634,1.30634,0
13.04.2019 18:00:00.000 GMT-0300,1.30634,1.30634,1.30634,1.30634,0
14.04.2019 18:00:00.000 GMT-0300,1.30737,1.31188,1.30691,1.30967,136352.0196
15.04.2019 18:00:00.000 GMT-0300,1.30871,1.31010,1.30422,1.30450,145505.7495
16.04.2019 18:00:00.000 GMT-0300,1.30446,1.30669,1.30283,1.30380,143654.74790000002
17.04.2019 18:00:00.000 GMT-0300,1.30353,1.30522,1.29784,1.29840,188501.8509
18.04.2019 18:00:00.000 GMT-0300,1.29820,1.30092,1.29783,1.29815,308915.07019999996
19.04.2019 18:00:00.000 GMT-0300,1.29815,1.29815,1.29815,1.29815,0
20.04.2019 18:00:00.000 GMT-0300,1.29815,1.29815,1.29815,1.29815,0
21.04.2019 18:00:00.000 GMT-0300,1.29892,1.29976,1.29750,1.29772,67028.1503
22.04.2019 18:00:00.000 GMT-0300,1.29772,1.30188,1.29277,1.29345,147423.59090000004
23.04.2019 18:00:00.000 GMT-0300,1.29342,1.29635,1.28875,1.28993,158211.4995
24.04.2019 18:00:00.000 GMT-0300,1.28979,1.29163,1.28654,1.28967,170823.31190000003
25.04.2019 18:00:00.000 GMT-0300,1.28970,1.29433,1.28744,1.29106,151925.5793
26.04.2019 18:00:00.000 GMT-0300,1.29106,1.29106,1.29106,1.29106,0
27.04.2019 18:00:00.000 GMT-0300,1.29106,1.29106,1.29106,1.29106,0
28.04.2019 18:00:00.000 GMT-0300,1.29137,1.29467,1.29046,1.29317,127953.58049999998
29.04.2019 18:00:00.000 GMT-0300,1.29310,1.30485,1.29237,1.30294,151404.871
30.04.2019 18:00:00.000 GMT-0300,1.30283,1.31020,1.30264,1.30493,142332.5085
01.05.2019 18:00:00.000 GMT-0300,1.30481,1.30801,1.30178,1.30287,197046.5301
02.05.2019 18:00:00.000 GMT-0300,1.30286,1.31762,1.29880,1.31694,155446.0815
03.05.2019 18:00:00.000 GMT-0300,1.31694,1.31694,1.31694,1.31694,0
04.05.2019 18:00:00.000 GMT-0300,1.31694,1.31694,1.31694,1.31694,0
05.05.2019 18:00:00.000 GMT-0300,1.31388,1.31704,1.30810,1.30950,140678.40959999998
06.05.2019 18:00:00.000 GMT-0300,1.30949,1.31310,1.30392,1.30736,139391.46050000002
07.05.2019 18:00:00.000 GMT-0300,1.30736,1.30800,1.29868,1.30043,159737.03950000004
08.05.2019 18:00:00.000 GMT-0300,1.30043,1.30355,1.29673,1.30054,148594.1897
09.05.2019 18:00:00.000 GMT-0300,1.30054,1.30471,1.29908,1.29997,155042.9815
10.05.2019 18:00:00.000 GMT-0300,1.29997,1.29997,1.29997,1.29997,0
11.05.2019 18:00:00.000 GMT-0300,1.29997,1.29997,1.29997,1.29997,0
12.05.2019 18:00:00.000 GMT-0300,1.29924,1.30407,1.29409,1.29557,124561.1706
13.05.2019 18:00:00.000 GMT-0300,1.29552,1.29703,1.29030,1.29035,123647.8288
14.05.2019 18:00:00.000 GMT-0300,1.29032,1.29229,1.28260,1.28413,130871.7404
15.05.2019 18:00:00.000 GMT-0300,1.28401,1.28515,1.27878,1.27936,108517.4493
16.05.2019 18:00:00.000 GMT-0300,1.27922,1.27976,1.27118,1.27150,132267.309
17.05.2019 18:00:00.000 GMT-0300,1.27150,1.27150,1.27150,1.27150,0
18.05.2019 18:00:00.000 GMT-0300,1.27150,1.27150,1.27150,1.27150,0
19.05.2019 18:00:00.000 GMT-0300,1.27331,1.27571,1.27144,1.27225,101445.61050000001
20.05.2019 18:00:00.000 GMT-0300,1.27216,1.28137,1.26849,1.27045,141993.65099999998
21.05.2019 18:00:00.000 GMT-0300,1.27046,1.27193,1.26239,1.26598,139368.0095
22.05.2019 18:00:00.000 GMT-0300,1.26600,1.26836,1.26049,1.26555,154331.9901
23.05.2019 18:00:00.000 GMT-0300,1.26555,1.27323,1.26471,1.27111,140983.4397
24.05.2019 18:00:00.000 GMT-0300,1.27111,1.27111,1.27111,1.27111,0
25.05.2019 18:00:00.000 GMT-0300,1.27111,1.27111,1.27111,1.27111,0
26.05.2019 18:00:00.000 GMT-0300,1.27257,1.27476,1.26670,1.26776,124600.1809
27.05.2019 18:00:00.000 GMT-0300,1.26777,1.27020,1.26500,1.26525,146832.2397
28.05.2019 18:00:00.000 GMT-0300,1.26525,1.26710,1.26115,1.26255,138385.54859999995
29.05.2019 18:00:00.000 GMT-0300,1.26254,1.26401,1.25803,1.26051,115094.03070000002
30.05.2019 18:00:00.000 GMT-0300,1.26051,1.26443,1.25590,1.26291,149137.42000000004
31.05.2019 18:00:00.000 GMT-0300,1.26291,1.26291,1.26291,1.26291,0
01.06.2019 18:00:00.000 GMT-0300,1.26291,1.26291,1.26291,1.26291,0
02.06.2019 18:00:00.000 GMT-0300,1.26277,1.26738,1.26102,1.26630,146315.6491
03.06.2019 18:00:00.000 GMT-0300,1.26630,1.27142,1.26418,1.26954,157454.49060000002
04.06.2019 18:00:00.000 GMT-0300,1.26952,1.27436,1.26801,1.26833,157350.6396
05.06.2019 18:00:00.000 GMT-0300,1.26832,1.27419,1.26685,1.26907,163486.33080000005
06.06.2019 18:00:00.000 GMT-0300,1.26894,1.27627,1.26878,1.27354,150634.97050000005
07.06.2019 18:00:00.000 GMT-0300,1.27354,1.27354,1.27354,1.27354,0
08.06.2019 18:00:00.000 GMT-0300,1.27354,1.27354,1.27354,1.27354,0
09.06.2019 18:00:00.000 GMT-0300,1.27197,1.27357,1.26527,1.26829,133299.0014
10.06.2019 18:00:00.000 GMT-0300,1.26826,1.27319,1.26699,1.27196,173413.73960000003
11.06.2019 18:00:00.000 GMT-0300,1.27194,1.27583,1.26811,1.26871,172059.20020000002
12.06.2019 18:00:00.000 GMT-0300,1.26871,1.27077,1.26618,1.26726,156019.7985
13.06.2019 18:00:00.000 GMT-0300,1.26724,1.26818,1.25796,1.25891,179575.38100000005
14.06.2019 18:00:00.000 GMT-0300,1.25891,1.25891,1.25891,1.25891,0
15.06.2019 18:00:00.000 GMT-0300,1.25891,1.25891,1.25891,1.25891,0
16.06.2019 18:00:00.000 GMT-0300,1.25784,1.26054,1.25318,1.25325,122383.4607
17.06.2019 18:00:00.000 GMT-0300,1.25321,1.25643,1.25058,1.25564,191715.91950000002
18.06.2019 18:00:00.000 GMT-0300,1.25552,1.26733,1.25423,1.26374,170295.70639999997
19.06.2019 18:00:00.000 GMT-0300,1.26365,1.27264,1.26318,1.27002,207179.51059999998
20.06.2019 18:00:00.000 GMT-0300,1.26955,1.27462,1.26421,1.27403,210361.81999999998
21.06.2019 18:00:00.000 GMT-0300,1.27403,1.27403,1.27403,1.27403,0
22.06.2019 18:00:00.000 GMT-0300,1.27403,1.27403,1.27403,1.27403,0
23.06.2019 18:00:00.000 GMT-0300,1.27290,1.27665,1.27077,1.27380,137091.91960000002
24.06.2019 18:00:00.000 GMT-0300,1.27379,1.27836,1.26715,1.26861,163920.72950000002
25.06.2019 18:00:00.000 GMT-0300,1.26861,1.27071,1.26622,1.26854,209119.74039999998
26.06.2019 18:00:00.000 GMT-0300,1.26855,1.27247,1.26612,1.26693,182156.13940000001
27.06.2019 18:00:00.000 GMT-0300,1.26692,1.27345,1.26596,1.26916,165981.46970000005
28.06.2019 18:00:00.000 GMT-0300,1.26916,1.26916,1.26916,1.26916,0
29.06.2019 18:00:00.000 GMT-0300,1.26916,1.26916,1.26916,1.26916,0
30.06.2019 18:00:00.000 GMT-0300,1.26968,1.27053,1.26316,1.26386,155036.82009999998
01.07.2019 18:00:00.000 GMT-0300,1.26378,1.26477,1.25837,1.25922,142146.72000000006
02.07.2019 18:00:00.000 GMT-0300,1.25922,1.26000,1.25570,1.25711,133555.45000000004
03.07.2019 18:00:00.000 GMT-0300,1.25724,1.25911,1.25623,1.25759,100856.82999999999
04.07.2019 18:00:00.000 GMT-0300,1.25759,1.25873,1.24808,1.25209,149272.69999999995
05.07.2019 18:00:00.000 GMT-0300,1.25209,1.25209,1.25209,1.25209,0
06.07.2019 18:00:00.000 GMT-0300,1.25209,1.25209,1.25209,1.25209,0
07.07.2019 18:00:00.000 GMT-0300,1.25251,1.25396,1.24996,1.25103,108853.90000000007
08.07.2019 18:00:00.000 GMT-0300,1.25103,1.25222,1.24393,1.24584,127105.0100000002
09.07.2019 18:00:00.000 GMT-0300,1.24579,1.25206,1.24435,1.25014,158648.04000000007
10.07.2019 18:00:00.000 GMT-0300,1.24963,1.25713,1.24928,1.25198,163866.18999999997
11.07.2019 18:00:00.000 GMT-0300,1.25198,1.25786,1.25145,1.25705,153532.7099999998
12.07.2019 18:00:00.000 GMT-0300,1.25705,1.25705,1.25705,1.25705,0
13.07.2019 18:00:00.000 GMT-0300,1.25705,1.25705,1.25705,1.25705,0
14.07.2019 18:00:00.000 GMT-0300,1.25515,1.25781,1.25099,1.25146,103250.47999999997
15.07.2019 18:00:00.000 GMT-0300,1.25161,1.25200,1.23959,1.24056,156809.99999999994
16.07.2019 18:00:00.000 GMT-0300,1.24043,1.24562,1.23816,1.24307,138130.47
17.07.2019 18:00:00.000 GMT-0300,1.24305,1.25581,1.24261,1.25430,152968.97999999992
18.07.2019 18:00:00.000 GMT-0300,1.25423,1.25561,1.24757,1.24972,115901.04000000021
19.07.2019 18:00:00.000 GMT-0300,1.24972,1.24972,1.24972,1.24972,0
20.07.2019 18:00:00.000 GMT-0300,1.24972,1.24972,1.24972,1.24972,0
21.07.2019 18:00:00.000 GMT-0300,1.24746,1.25193,1.24551,1.24741,102434.72010000008
22.07.2019 18:00:00.000 GMT-0300,1.24741,1.24815,1.24174,1.24381,122966.92999999982
23.07.2019 18:00:00.000 GMT-0300,1.24378,1.25220,1.24263,1.24842,123335.0799999999
24.07.2019 18:00:00.000 GMT-0300,1.24830,1.25174,1.24365,1.24505,166709.06
25.07.2019 18:00:00.000 GMT-0300,1.24494,1.24591,1.23757,1.23805,125356.01999999983
26.07.2019 18:00:00.000 GMT-0300,1.23805,1.23805,1.23805,1.23805,0
27.07.2019 18:00:00.000 GMT-0300,1.23805,1.23805,1.23805,1.23805,0
28.07.2019 18:00:00.000 GMT-0300,1.23737,1.23828,1.22120,1.22158,138139.2600000001
29.07.2019 18:00:00.000 GMT-0300,1.22163,1.22254,1.21185,1.21498,176126.1399999997
30.07.2019 18:00:00.000 GMT-0300,1.21498,1.22491,1.21334,1.21573,223200.99000000005
31.07.2019 18:00:00.000 GMT-0300,1.21513,1.21713,1.20791,1.21312,244146.66999999972
01.08.2019 18:00:00.000 GMT-0300,1.21306,1.21692,1.20898,1.21572,253282.72999999984
02.08.2019 18:00:00.000 GMT-0300,1.21572,1.21572,1.21572,1.21572,0
03.08.2019 18:00:00.000 GMT-0300,1.21572,1.21572,1.21572,1.21572,0
04.08.2019 18:00:00.000 GMT-0300,1.21579,1.21882,1.21013,1.21425,219576.8499999995
05.08.2019 18:00:00.000 GMT-0300,1.21398,1.22093,1.21353,1.21657,210358.5200000001
06.08.2019 18:00:00.000 GMT-0300,1.21657,1.21906,1.21207,1.21407,221135.4300999999
07.08.2019 18:00:00.000 GMT-0300,1.21356,1.21825,1.20949,1.21333,172026.86999999988
08.08.2019 18:00:00.000 GMT-0300,1.21256,1.21475,1.20214,1.20214,164453.72000000006
09.08.2019 18:00:00.000 GMT-0300,1.20214,1.20214,1.20214,1.20214,0
10.08.2019 18:00:00.000 GMT-0300,1.20214,1.20214,1.20214,1.20214,0
11.08.2019 18:00:00.000 GMT-0300,1.20448,1.21063,1.20148,1.20747,215281.3099999998
12.08.2019 18:00:00.000 GMT-0300,1.20749,1.20975,1.20416,1.20584,220304.42999999996
13.08.2019 18:00:00.000 GMT-0300,1.20585,1.21006,1.20444,1.20515,218855.91000000018
14.08.2019 18:00:00.000 GMT-0300,1.20521,1.21503,1.20502,1.20753,232043.82949999956
15.08.2019 18:00:00.000 GMT-0300,1.20743,1.21753,1.20743,1.21425,178102.62999999992
16.08.2019 18:00:00.000 GMT-0300,1.21425,1.21425,1.21425,1.21425,0
17.08.2019 18:00:00.000 GMT-0300,1.21425,1.21425,1.21425,1.21425,0
18.08.2019 18:00:00.000 GMT-0300,1.21533,1.21725,1.21044,1.21236,146597.94999999975
19.08.2019 18:00:00.000 GMT-0300,1.21233,1.21796,1.20639,1.21648,167235.58000000028
20.08.2019 18:00:00.000 GMT-0300,1.21648,1.21748,1.21120,1.21215,147820.6200000001
21.08.2019 18:00:00.000 GMT-0300,1.21215,1.22730,1.21081,1.22456,189595.67999999964
22.08.2019 18:00:00.000 GMT-0300,1.22456,1.22935,1.21941,1.22824,210608.50999999986
23.08.2019 18:00:00.000 GMT-0300,1.22824,1.22824,1.22824,1.22824,0
24.08.2019 18:00:00.000 GMT-0300,1.22824,1.22824,1.22824,1.22824,0
25.08.2019 18:00:00.000 GMT-0300,1.22649,1.22856,1.22075,1.22163,234552.82999999964
26.08.2019 18:00:00.000 GMT-0300,1.22157,1.23097,1.22085,1.22850,179574.15999999965
27.08.2019 18:00:00.000 GMT-0300,1.22850,1.22898,1.21556,1.22104,211334.73999999993
28.08.2019 18:00:00.000 GMT-0300,1.22073,1.22321,1.21719,1.21784,181646.24999999977
29.08.2019 18:00:00.000 GMT-0300,1.21784,1.22255,1.21389,1.21573,178571.4300000001
30.08.2019 18:00:00.000 GMT-0300,1.21573,1.21573,1.21573,1.21573,0
31.08.2019 18:00:00.000 GMT-0300,1.21573,1.21573,1.21573,1.21573,0
01.09.2019 18:00:00.000 GMT-0300,1.21472,1.21743,1.20355,1.20643,168168.5999999998
02.09.2019 18:00:00.000 GMT-0300,1.20643,1.21052,1.19581,1.20798,217530.00999999983
03.09.2019 18:00:00.000 GMT-0300,1.20894,1.22571,1.20787,1.22518,196726.30000000008
04.09.2019 18:00:00.000 GMT-0300,1.22498,1.23537,1.22097,1.23311,206372.59999999971
05.09.2019 18:00:00.000 GMT-0300,1.23263,1.23431,1.22791,1.22800,180090.34999999974
06.09.2019 18:00:00.000 GMT-0300,1.22800,1.22800,1.22800,1.22800,0
07.09.2019 18:00:00.000 GMT-0300,1.22800,1.22800,1.22800,1.22800,0
08.09.2019 18:00:00.000 GMT-0300,1.22703,1.23853,1.22330,1.23419,161427.57999999993
09.09.2019 18:00:00.000 GMT-0300,1.23423,1.23792,1.23066,1.23516,154983.01000000024
10.09.2019 18:00:00.000 GMT-0300,1.23497,1.23706,1.23121,1.23264,142854.8799999998
11.09.2019 18:00:00.000 GMT-0300,1.23261,1.23663,1.22830,1.23299,199790.8700000003
12.09.2019 18:00:00.000 GMT-0300,1.23299,1.25056,1.23267,1.24974,170980.96999999983
13.09.2019 18:00:00.000 GMT-0300,1.24974,1.24974,1.24974,1.24974,0
14.09.2019 18:00:00.000 GMT-0300,1.24974,1.24974,1.24974,1.24974,0
15.09.2019 18:00:00.000 GMT-0300,1.24741,1.25037,1.23988,1.24237,142565.58999999976
16.09.2019 18:00:00.000 GMT-0300,1.24241,1.25271,1.23921,1.24967,147414.00000000003
17.09.2019 18:00:00.000 GMT-0300,1.24968,1.25120,1.24388,1.24676,148330.0699999999
18.09.2019 18:00:00.000 GMT-0300,1.24676,1.25600,1.24379,1.25207,172690.69999999975
19.09.2019 18:00:00.000 GMT-0300,1.25206,1.25821,1.24592,1.24751,210331.01
20.09.2019 18:00:00.000 GMT-0300,1.24751,1.24751,1.24751,1.24751,0
21.09.2019 18:00:00.000 GMT-0300,1.24751,1.24751,1.24751,1.24751,0
22.09.2019 18:00:00.000 GMT-0300,1.24657,1.24903,1.24126,1.24257,165485.5400000001
23.09.2019 18:00:00.000 GMT-0300,1.24257,1.25028,1.24139,1.24921,173744.71999999994
24.09.2019 18:00:00.000 GMT-0300,1.24908,1.24947,1.23445,1.23451,183513.36000000004
25.09.2019 18:00:00.000 GMT-0300,1.23450,1.23801,1.23023,1.23174,165198.12000000017
26.09.2019 18:00:00.000 GMT-0300,1.23175,1.23362,1.22707,1.22851,156431.64999999997
27.09.2019 18:00:00.000 GMT-0300,1.22851,1.22851,1.22851,1.22851,0
28.09.2019 18:00:00.000 GMT-0300,1.22851,1.22851,1.22851,1.22851,0
29.09.2019 18:00:00.000 GMT-0300,1.22901,1.23458,1.22754,1.22835,149782.0700000001
30.09.2019 18:00:00.000 GMT-0300,1.22834,1.23389,1.22044,1.23026,190755.42000000004
01.10.2019 18:00:00.000 GMT-0300,1.23026,1.23241,1.22266,1.22979,187930.36999999965
02.10.2019 18:00:00.000 GMT-0300,1.22976,1.24127,1.22653,1.23292,199833.29990000025
03.10.2019 18:00:00.000 GMT-0300,1.23223,1.23567,1.22758,1.23291,150224.87999999992
04.10.2019 18:00:00.000 GMT-0300,1.23291,1.23291,1.23291,1.23291,0
05.10.2019 18:00:00.000 GMT-0300,1.23291,1.23291,1.23291,1.23291,0
06.10.2019 18:00:00.000 GMT-0300,1.23068,1.23364,1.22868,1.22881,141497.7199999999
07.10.2019 18:00:00.000 GMT-0300,1.22881,1.23021,1.21949,1.22162,185186.65999999992
08.10.2019 18:00:00.000 GMT-0300,1.22164,1.22913,1.21975,1.22040,162075.9699999997
09.10.2019 18:00:00.000 GMT-0300,1.22040,1.24687,1.22029,1.24314,206864.7700000002
10.10.2019 18:00:00.000 GMT-0300,1.24273,1.27070,1.24069,1.26408,240256.54000000015
11.10.2019 18:00:00.000 GMT-0300,1.26408,1.26408,1.26408,1.26408,0
12.10.2019 18:00:00.000 GMT-0300,1.26408,1.26408,1.26408,1.26408,0
13.10.2019 18:00:00.000 GMT-0300,1.26242,1.26496,1.25156,1.26065,178398.7499999995
14.10.2019 18:00:00.000 GMT-0300,1.26064,1.27990,1.25985,1.27805,218131.45999999985
15.10.2019 18:00:00.000 GMT-0300,1.27777,1.28772,1.26556,1.28256,227780.70000000004
16.10.2019 18:00:00.000 GMT-0300,1.28246,1.29892,1.27490,1.28893,221012.30000000002
17.10.2019 18:00:00.000 GMT-0300,1.28893,1.29849,1.28391,1.29802,178308.53000000006
18.10.2019 18:00:00.000 GMT-0300,1.29802,1.29802,1.29802,1.29802,0
19.10.2019 18:00:00.000 GMT-0300,1.29802,1.29802,1.29802,1.29802,0
20.10.2019 18:00:00.000 GMT-0300,1.29498,1.30120,1.28742,1.29578,191391.5399999998
21.10.2019 18:00:00.000 GMT-0300,1.29582,1.29999,1.28616,1.28693,207186.03000000012
